RateBid,time
4.39565,0.5371819415
4.3957,0.5371825203
4.3956,0.5371854141
4.3957,0.5371935563
4.3956,0.5371946745
4.3957,0.5372329128
4.3958,0.5372346098
4.3957,0.5372351885
4.3958,0.5372728087
4.39575,0.5372826479
4.39575,0.5372832267
4.39565,0.5372838054
4.3957,0.5372844235
4.3958,0.5372896719
4.3957,0.5372925264
4.3958,0.5372965778
4.3958,0.5372983141
4.3958,0.5373000504
4.3958,0.5373006292
4.3959,0.5373029443
4.3958,0.5373040625
4.3957,0.5373046806
4.3956,0.5373063775
4.3956,0.5373121653
4.3955,0.5373226225
4.3956,0.5373260952
4.3955,0.5373284102
4.3956,0.5373330011
4.3957,0.5373671487
4.3956,0.5373683062
4.3955,0.5373695031
4.3956,0.5373700819
4.3957,0.5373793422
4.3958,0.5373868269
4.3959,0.537396666
4.3958,0.5373972448
4.3958,0.5373990205
4.3959,0.5374001387
4.3958,0.5374019143
4.3959,0.5374030719
4.3958,0.5374047689
4.3957,0.5374082808
4.3956,0.5374100172
4.3956,0.5374111747
4.3955,0.5374122929
4.3955,0.5374128717
4.3954,0.5374180806
4.3955,0.5374186594
4.3954,0.5374209745
4.3954,0.5374377982
4.3954,0.5374389164
4.3953,0.5374441254
4.3954,0.5374493737
4.3955,0.5374506701
4.3954,0.5374511794
4.3955,0.5374522675
4.3954,0.5374528069
4.3955,0.5374545826
4.3954,0.5374551221
4.3953,0.5374603704
4.3954,0.5374707883
4.3953,0.5374776942
4.3954,0.5374823637
4.3955,0.5374922028
4.3954,0.5374927816
4.3954,0.5374974118
4.3954,0.5375025814
4.3953,0.5375066328
4.3953,0.5375072116
4.3954,0.5375153144
4.3955,0.5375193658
4.3956,0.5375199839
4.3955,0.5375205233
4.3956,0.5375564072
4.3955,0.5375604586
4.3956,0.5375610374
4.3955,0.5375772824
4.3954,0.5375958031
4.3955,0.5375969213
4.3954,0.5375992364
4.3955,0.5375998545
4.3954,0.5376003939
4.3955,0.5376050635
4.3956,0.5376084967
4.3955,0.5376154813
4.3956,0.5376165995
4.3955,0.5376223873
4.3956,0.537626478
4.3955,0.5376275962
4.3954,0.5376328052
4.3953,0.537648432
4.3952,0.5376542197
4.39511,0.5376629407
4.3952,0.5376635195
4.39511,0.5376687284
4.39511,0.5376895249
4.39511,0.5376935763
4.39511,0.5376982458
4.39511,0.5376988246
4.39511,0.537702876
4.39511,0.5377092031
4.3951,0.5377208179
4.395,0.5377213967
4.3951,0.5377237118
4.395,0.5377248693
4.39497,0.5377311965
4.395,0.5377317752
4.39509,0.5377340903
4.39509,0.5377421932
4.395,0.5377427719
4.395,0.5377445476
4.395,0.5377497566
4.395,0.5377572806
4.395,0.5377584381
4.395,0.5377590169
4.395,0.5377595563
4.395,0.5377601745
4.395,0.5377647653
4.395,0.5377723287
4.395,0.5377729074
4.395,0.5377734862
4.395,0.5377821678
4.395,0.5377833253
4.39496,0.5377839435
4.39496,0.5377844829
4.39496,0.5377908494
4.39496,0.5378030036
4.39496,0.5378041218
4.39496,0.5378064369
4.39496,0.5378104883
4.3947,0.537811067
4.39467,0.5378128034
4.39488,0.5378134215
4.39488,0.5378140003
4.39488,0.5378342179
4.39502,0.5378365724
4.39502,0.537840045
4.39502,0.5378412026
4.39502,0.5378631959
4.39502,0.5378787834
4.39502,0.5378794016
4.39502,0.5378817166
4.39502,0.5378828742
4.39502,0.5378846105
4.39502,0.5378851499
4.39502,0.5378926739
4.39502,0.5379059857
4.39502,0.5379083008
4.39502,0.5379106553
4.39502,0.5379141279
4.39502,0.5379176005
4.39502,0.5379187581
4.39502,0.5379228095
4.39502,0.5379250852
4.39502,0.5379257033
4.39502,0.5379268609
4.39502,0.5379360819
4.39502,0.5379424877
4.39502,0.5379430665
4.39502,0.5379540632
4.39502,0.5379551814
4.39502,0.5379557602
4.39502,0.5379609691
4.39491,0.5379621266
4.39511,0.5379627448
4.39511,0.5379632842
4.39511,0.5379754384
4.39511,0.5379928016
4.39511,0.5379980105
4.39511,0.5379985893
4.39511,0.5379991681
4.39511,0.5379997469
4.39511,0.5380003256
4.39511,0.538002062
4.395,0.5380026407
4.39519,0.5380049952
4.3952,0.5380055739
4.3953,0.5380061527
4.3953,0.5380066921
4.3953,0.5380084284
4.3954,0.5380090466
4.39538,0.538035052
4.39538,0.538068042
4.39532,0.5380756054
4.39532,0.5380767629
4.39532,0.5380871415
4.39516,0.5380906535
4.39516,0.5380964018
4.39516,0.5380981775
4.39516,0.5381050834
4.39516,0.5381236435
4.39516,0.5381270768
4.39511,0.5381276555
4.39511,0.5381288525
4.39511,0.5381293919
4.39511,0.5381299706
4.39489,0.5381311282
4.39476,0.5381322857
4.39488,0.5381334433
4.39488,0.538134022
4.39506,0.5381346008
4.39506,0.538150267
4.39506,0.538157791
4.39506,0.5381913599
4.39506,0.5381919386
4.39506,0.5381925174
4.39506,0.5382011596
4.39504,0.5382017778
4.39504,0.5382064079
4.39504,0.5382145107
4.39504,0.5382202591
4.39504,0.5382300983
4.39504,0.5382353072
4.39504,0.538235886
4.39519,0.5382376223
4.39501,0.5382382011
4.39502,0.5382399374
4.39515,0.5382405162
4.3951,0.5382451464
4.3949,0.5382457251
4.39505,0.5382468827
4.39489,0.5382474614
4.39503,0.5382480796
4.39503,0.5382492371
4.39503,0.5382498159
4.39503,0.5382509341
4.39503,0.5382527097
4.39506,0.5382532492
4.39506,0.5382567218
4.39516,0.5382573006
4.39516,0.5382596157
4.39516,0.5382642458
4.39513,0.5382648246
4.39513,0.5382654034
4.39513,0.5382665609
4.39513,0.5382694548
4.3951,0.5382793333
4.39519,0.5382798727
4.39519,0.5382821878
4.39519,0.5382839634
4.39513,0.5382960783
4.3951,0.5382966964
4.3952,0.5383001297
4.3953,0.5383065356
4.3954,0.5383140596
4.3955,0.5383175322
4.39585,0.5383244775
4.3959,0.5383250169
4.3959,0.5383255957
4.3959,0.5383262138
4.39585,0.5383267532
4.3958,0.538327332
4.3958,0.5383296864
4.3958,0.5383302259
4.3958,0.5383319622
4.3958,0.5383331591
4.3958,0.5383348954
4.3958,0.5383360136
4.3958,0.5383365924
4.3958,0.5383371711
4.3957,0.5383395256
4.3957,0.5383401044
4.3956,0.5383412226
4.3956,0.5383418013
4.3957,0.5383429982
4.3957,0.5383446952
4.3956,0.5383453133
4.3957,0.5383482072
4.39565,0.538348786
4.3956,0.5383493254
4.3956,0.5383505223
4.3955,0.538351101
4.3956,0.53835631
4.3955,0.5383586251
4.3956,0.5383620584
4.39555,0.5383626371
4.3954,0.5383632553
4.3954,0.5383644128
4.3955,0.5383673067
4.3954,0.5383695824
4.3955,0.5383713187
4.3955,0.5383718975
4.3954,0.5383724763
4.3955,0.5383747914
4.3956,0.5383800397
4.3957,0.538381776
4.3957,0.5383933514
4.3956,0.5383939302
4.3957,0.5383973635
4.3957,0.53840373
4.3957,0.5384043087
4.3957,0.5384049269
4.3958,0.5384054663
4.3959,0.5384060844
4.3958,0.5384066632
4.3958,0.538407242
4.3957,0.5384077814
4.3956,0.5384106752
4.3955,0.5384199356
4.3956,0.5384216719
4.3956,0.5384448621
4.3957,0.5384518074
4.3957,0.538456977
4.3957,0.5384575558
4.3957,0.5384622253
4.3957,0.5384628041
4.3957,0.5384633435
4.3956,0.5384674343
4.3955,0.5384737614
4.3956,0.5384778522
4.3956,0.538478431
4.3956,0.5384790097
4.3956,0.5384801673
4.3956,0.538482443
4.3955,0.5384864944
4.3956,0.5384905458
4.3956,0.5384911246
4.3959,0.538500385
4.396,0.5385027394
4.3961,0.5385044364
4.3961,0.5385079483
4.3961,0.5385084878
4.3961,0.5385096847
4.3961,0.5385125785
4.3961,0.538513118
4.3961,0.5385177481
4.3961,0.5385194844
4.396,0.538520642
4.3961,0.5385218782
4.396,0.5385229571
4.396,0.5385235358
4.39595,0.5385252721
4.3959,0.5385258509
4.396,0.5385264691
4.396,0.5385270478
4.396,0.5385282054
4.396,0.5385287448
4.3961,0.5385299023
4.396,0.5385322568
4.396,0.5385327962
4.396,0.5385380445
4.396,0.5385397415
4.3959,0.5385420566
4.3959,0.5385426353
4.39595,0.5385513169
4.3959,0.5385530532
4.396,0.5385727315
4.396,0.5385745072
4.3961,0.5385762435
4.3961,0.5385837675
4.3961,0.5385843069
4.3961,0.5385924098
4.396,0.5385970793
4.3959,0.5386051821
4.3959,0.5386057609
4.3959,0.5386074578
4.396,0.5386086154
4.396,0.5386091942
4.3961,0.5386127062
4.3961,0.5386132849
4.3961,0.5386150212
4.396,0.5386156
4.396,0.5386173363
4.3961,0.5386184939
4.3956,0.5386190727
4.3957,0.5386196514
4.3957,0.538620809
4.3957,0.5386288724
4.3955,0.5386300693
4.3955,0.5386306481
4.3955,0.5386311875
4.3956,0.5386323844
4.3957,0.5386329632
4.3956,0.5386346995
4.3956,0.5386393297
4.3956,0.5386404478
4.3955,0.5386468537
4.3955,0.538653799
4.3955,0.5386543778
4.3956,0.5386566928
4.3955,0.5386572716
4.3955,0.5386595474
4.3955,0.5386607049
4.3955,0.5386619018
4.3956,0.53866302
4.3956,0.5386653351
4.3956,0.5386659532
4.3955,0.5386664926
4.3955,0.5386670714
4.3955,0.5386804619
4.3954,0.5386810013
4.3954,0.5386838952
4.3954,0.5386867497
4.3954,0.5386873678
4.3954,0.5386896829
4.3953,0.5386902617
4.3954,0.5386913798
4.3954,0.5386919586
4.3954,0.5386925374
4.3954,0.5386936949
4.3953,0.5386948525
4.3954,0.5386983251
4.3954,0.5386989039
4.3955,0.5386994827
4.3956,0.5387000614
4.3957,0.5387024159
4.3957,0.5387053097
4.3958,0.5387064673
4.3958,0.5387076248
4.3957,0.5387093218
4.3958,0.538712255
4.3958,0.5387134125
4.3958,0.5387156883
4.3958,0.5387168852
4.3957,0.5387255274
4.3958,0.5387278819
4.3957,0.5387313545
4.3956,0.5387382604
4.3957,0.5387406149
4.3957,0.5387475601
4.3958,0.5387538872
4.3957,0.5387573992
4.3956,0.5387649233
4.3956,0.538767199
4.3956,0.5387683565
4.3957,0.5387689353
4.3956,0.5387718292
4.3957,0.5387724473
4.3956,0.5387747624
4.3956,0.5387753412
4.3956,0.5387770381
4.3957,0.5387776169
4.39565,0.5387793926
4.3956,0.538779932
4.3957,0.5387811289
4.3958,0.538783444
4.3957,0.5387839834
4.3955,0.5387874561
4.3956,0.5387932831
4.3956,0.538796177
4.3956,0.5387967558
4.3956,0.5387990315
4.3957,0.5388013859
4.3955,0.538803701
4.3955,0.5388048192
4.3956,0.5388071343
4.3956,0.5388077524
4.3956,0.5388083312
4.3957,0.5388106463
4.3956,0.5388112251
4.3956,0.5388123432
4.3956,0.538812922
4.3956,0.5388158552
4.3956,0.5388181703
4.3956,0.5388187491
4.3957,0.5388193279
4.3956,0.538821643
4.3957,0.5388222218
4.3957,0.5388459121
4.3958,0.5388482271
4.3958,0.5388557906
4.3958,0.53885633
4.3958,0.5388569088
4.3958,0.5388609601
4.3958,0.5388626965
4.3957,0.5388632752
4.3956,0.5388864261
4.3957,0.53888932
4.3957,0.5388916744
4.3957,0.5388951077
4.3957,0.5388986197
4.3958,0.5389009348
4.3958,0.5389044468
4.3959,0.5389084195
4.3958,0.5389089982
4.3958,0.5389182979
4.3959,0.5389188767
4.3959,0.5389200343
4.3959,0.5389206131
4.3958,0.5389235069
4.3957,0.5389292946
4.3957,0.5389362006
4.3958,0.5389385156
4.3958,0.5389501305
4.3958,0.5389535637
4.3957,0.5389559182
4.3958,0.5389581939
4.3958,0.5389610878
4.3958,0.5389622453
4.3958,0.5389639816
4.3958,0.5389645604
4.3957,0.5389651392
4.3958,0.5389669148
4.3957,0.5389686118
4.3957,0.5389691906
4.3958,0.5389784903
4.3957,0.5389871325
4.3957,0.5389935384
4.3957,0.5389958141
4.3956,0.5390021806
4.3956,0.5390027594
4.3956,0.5390033381
4.39555,0.5390051138
4.3955,0.5390056532
4.3955,0.5390073895
4.3954,0.5390097046
4.3954,0.5390102834
4.3955,0.5390125985
4.3954,0.5390132166
4.3954,0.5390143348
4.3954,0.5390155317
4.3953,0.5390166499
4.3953,0.5390172287
4.3954,0.5390178468
4.3953,0.5390190044
4.3953,0.5390195438
4.3955,0.5390213195
4.3955,0.5390218588
4.3955,0.5390230558
4.3956,0.5390247921
4.3956,0.5390259103
4.3957,0.5390282254
4.39565,0.5390294223
4.3956,0.539030001
4.3956,0.5390305798
4.3957,0.539031698
4.39565,0.5390363675
4.3957,0.5390369463
4.3957,0.5390374857
4.3958,0.5390398402
4.3957,0.5390536913
4.39565,0.5390565852
4.3956,0.539057164
4.3955,0.5390577821
4.3956,0.5390583609
4.3955,0.5390612154
4.3955,0.5390676212
4.3956,0.5390693575
4.3956,0.539069897
4.3956,0.5390751059
4.3956,0.5390763028
4.3956,0.5390768816
4.3957,0.5390774604
4.3957,0.5390890358
4.3958,0.5390907328
4.39585,0.5391006113
4.3959,0.53910119
4.396,0.5391017688
4.396,0.5391029263
4.3961,0.5391040839
4.396,0.5391058202
4.3961,0.539106399
4.396,0.5391069778
4.3961,0.5391075172
4.3961,0.5391121867
4.3961,0.5391138837
4.3961,0.5391208683
4.3962,0.5391336013
4.39615,0.5391376527
4.3962,0.5391382315
4.3963,0.5391417041
4.3962,0.5391434404
4.3963,0.5391440192
4.3962,0.5391451767
4.3961,0.539146913
4.3962,0.5391474918
4.3961,0.53914861
4.396,0.5391515432
4.3961,0.539152122
4.396,0.5391526614
4.396,0.5391607642
4.3961,0.5391619218
4.396,0.5391630793
4.3959,0.5391636974
4.3959,0.5391642762
4.396,0.5391677095
4.3959,0.539177588
4.3959,0.5392111568
4.3958,0.5392163657
4.3958,0.5392169445
4.3959,0.5392192202
4.3958,0.5392215747
4.3958,0.5392238504
4.3957,0.5392296775
4.3957,0.5392343077
4.3958,0.5392366228
4.3958,0.5392446862
4.3957,0.539245265
4.3956,0.5392470407
4.3956,0.5392476194
4.3957,0.5392481589
4.3956,0.5392493558
4.3957,0.5392504739
4.3957,0.5392533678
4.3958,0.5392568798
4.3957,0.5392603131
4.3957,0.5392620887
4.3958,0.5392626675
4.3958,0.5392678765
4.3959,0.5392701916
4.3958,0.539270731
4.3958,0.5392713098
4.3958,0.5392724673
4.3959,0.5392742036
4.3959,0.5392770975
4.396,0.5392823064
4.3959,0.5392962363
4.3959,0.5392968151
4.3959,0.5392973939
4.396,0.539298512
4.396,0.5392990908
4.396,0.5393002484
4.3961,0.5393008271
4.3961,0.5393019847
4.3961,0.5393025635
4.3962,0.5393031422
4.3961,0.539303721
4.3961,0.5393077724
4.396,0.5393321202
4.396,0.5393326596
4.3959,0.5393338172
4.3958,0.5393343959
4.3958,0.5393349747
4.3958,0.5393355928
4.3958,0.5393396049
4.3958,0.5393401837
4.3959,0.5393407624
4.396,0.5393424987
4.396,0.5393430775
4.396,0.5393448138
4.3961,0.5393471289
4.396,0.5393540742
4.3959,0.5393558105
4.396,0.5393627558
4.3959,0.5393644921
4.396,0.5393668072
4.3961,0.5393731737
4.3961,0.5393737525
4.3962,0.5393743312
4.3961,0.5393883005
4.396,0.5393888399
4.3961,0.5393893793
4.3961,0.5393946276
4.3962,0.5393952064
4.3962,0.5393957852
4.3963,0.5393974821
4.3964,0.5393980609
4.3965,0.5393986397
4.3965,0.5393992184
4.3965,0.5394015335
4.3965,0.5394073606
4.3965,0.5394084788
4.39645,0.5394096363
4.3964,0.5394102151
4.3964,0.5394108333
4.3964,0.5394113727
4.3964,0.5394148453
4.3964,0.5394154241
4.3964,0.5394195148
4.3964,0.5394200543
4.3964,0.5394229481
4.3964,0.5394287752
4.3964,0.5394316297
4.3964,0.5394484535
4.3965,0.5394507685
4.3964,0.5394559381
4.3964,0.5394594108
4.3964,0.5394606077
4.3965,0.5394646591
4.3966,0.5394652379
4.3968,0.5394657773
4.3968,0.539466356
4.3968,0.5394669348
4.3969,0.5394675136
4.3969,0.5394686711
4.3969,0.5394704468
4.3968,0.539471565
4.3969,0.5394761952
4.3969,0.5394773527
4.397,0.5394796678
4.397,0.5394860737
4.3969,0.5394866524
4.3969,0.5394900857
4.397,0.5394924008
4.39695,0.5394981885
4.3968,0.5394993854
4.3968,0.5394999642
4.3968,0.539500543
4.3969,0.5395022793
4.3968,0.5395028187
4.3969,0.5395051338
4.397,0.5395057126
4.3969,0.5395068701
4.3969,0.5395091852
4.3969,0.5395271665
4.3968,0.5395433721
4.3969,0.5395485811
4.3968,0.5395491599
4.39675,0.539555487
4.3968,0.5395560658
4.3969,0.5395572627
4.3968,0.5395583809
4.39674,0.5395589596
4.3966,0.5395659049
4.3966,0.539566523
4.3967,0.5395676806
4.39665,0.5395734683
4.3966,0.5395746258
4.39659,0.5395752046
4.39659,0.539575744
4.39659,0.5395769409
4.39659,0.5395804136
4.39659,0.539580953
4.39659,0.5395937253
4.3966,0.5395965798
4.3966,0.5396006312
4.3967,0.5396029463
4.3968,0.5396110491
4.3967,0.5396151005
4.3967,0.5396394483
4.3968,0.5396417241
4.3967,0.539655654
4.3967,0.5396602448
4.3968,0.5396625992
4.39675,0.539664875
4.3966,0.5396660719
4.3966,0.5396683869
4.3967,0.5396741747
4.3968,0.5396747141
4.39689,0.5396764898
4.39704,0.5396770685
4.39724,0.5396787655
4.39748,0.5396886046
4.39748,0.5396891834
4.39748,0.5396914985
4.39748,0.5396949711
4.39748,0.5396979044
4.39748,0.5396984438
4.39748,0.5397164251
4.39748,0.5397528877
4.39748,0.5397586754
4.39748,0.5397667389
4.39748,0.5397829445
4.39748,0.5397835233
4.39748,0.5397858777
4.39748,0.5398009258
4.39748,0.5398043984
4.39748,0.5398067136
4.39748,0.539807253
4.39748,0.5398084105
4.39748,0.5398096074
4.39748,0.5398113044
4.39748,0.5398205647
4.39748,0.53982751
4.39748,0.5398390854
4.39748,0.5398414005
4.39748,0.5398419793
4.39748,0.5398425974
4.39748,0.5398466095
4.39748,0.5398813752
4.39748,0.5398819146
4.39748,0.5398906355
4.39748,0.5398917931
4.39748,0.5398935294
4.39748,0.5398941082
4.39748,0.539894687
4.39748,0.5398975808
4.39732,0.5399079594
4.39732,0.5399085775
4.39732,0.5399091563
4.39732,0.5399103138
4.39732,0.5399120501
4.39732,0.5399125895
4.39717,0.5399131683
4.39717,0.5399149046
4.39717,0.5399154834
4.39717,0.5399160622
4.39717,0.5399172197
4.39717,0.5399235862
4.39717,0.5399253225
4.39717,0.5399264801
4.39717,0.5399270588
4.39717,0.5399305315
4.39717,0.5399386737
4.39717,0.53994041
4.39717,0.5399507885
4.39717,0.5399548399
4.39717,0.539955458
4.39717,0.539957155
4.39717,0.5399624033
4.39717,0.5399635609
4.39717,0.5399705061
4.39717,0.5399727819
4.39717,0.5399734
4.39717,0.5399745575
4.39717,0.5399785696
4.39717,0.5399791484
4.39683,0.5399797665
4.3966,0.5399803453
4.39655,0.5399820422
4.3965,0.5399831998
4.3966,0.5399837785
4.3967,0.5399843573
4.39665,0.5399867118
4.3967,0.5399878693
4.3968,0.5399884481
4.3968,0.5399890268
4.3967,0.5399907238
4.39665,0.5399936177
4.39665,0.5399941964
4.3966,0.5399947752
4.3967,0.5399959328
4.3967,0.5399965509
4.3966,0.5399971297
4.3966,0.5399982872
4.39657,0.5399999842
4.3966,0.5400006023
4.3966,0.5400022993
4.39655,0.540002878
4.3966,0.5400034568
4.3966,0.5400040356
4.3967,0.5400046143
4.3968,0.5400057719
4.3967,0.5400086658
4.3968,0.5400098627
4.39675,0.5400110202
4.3967,0.5400115596
4.3967,0.5400133353
4.3967,0.5400139141
4.3966,0.5400162291
4.39655,0.5400168079
4.3965,0.5400185442
4.3966,0.5400190837
4.3966,0.5400197018
4.3966,0.5400213987
4.3967,0.5400231744
4.3967,0.5400237138
4.39665,0.540024332
4.39665,0.5400249107
4.3966,0.5400254895
4.3966,0.540026647
4.3967,0.5400278046
4.3965,0.540028344
4.3966,0.5400289621
4.3967,0.5400300803
4.3967,0.5400335923
4.3968,0.5400341317
4.3969,0.5400376437
4.3969,0.5400382618
4.397,0.5400480223
4.3969,0.5400492192
4.3968,0.54005381
4.39675,0.5400572826
4.3967,0.5400578614
4.3968,0.5400584795
4.3969,0.5400595977
4.397,0.5400601765
4.397,0.5400607553
4.3969,0.5400619128
4.3969,0.5400624916
4.3966,0.5400631097
4.39702,0.5400636885
4.39706,0.5400654248
4.39727,0.5400660036
4.3973,0.5400671218
4.39734,0.5400677005
4.39734,0.5400682793
4.39746,0.5400694368
4.39762,0.5400700156
4.39762,0.5400712125
4.39762,0.540077579
4.39767,0.540090312
4.39767,0.5400908908
4.39783,0.5400914302
4.39783,0.5400931665
4.39783,0.5400949028
4.3975,0.540095521
4.397,0.5400960997
4.397,0.5400978361
4.3971,0.5400983755
4.39705,0.5400989936
4.3967,0.5400995724
4.3966,0.5401018875
4.3967,0.5401024269
4.3966,0.5401035844
4.3967,0.5401064783
4.3968,0.5401070964
4.3969,0.5401087934
4.397,0.5401099903
4.397,0.5401128841
4.3971,0.5401227233
4.3974,0.540123302
4.3974,0.5401238415
4.3974,0.5401244596
4.3975,0.540124999
4.3975,0.5401261565
4.39762,0.5401279322
4.3974,0.5401307867
4.3974,0.5401325624
4.3974,0.5401336806
4.39735,0.5401342594
4.3972,0.5401348381
4.3971,0.5401354169
4.3971,0.5401359957
4.3972,0.5401365744
4.3971,0.5401406258
4.3971,0.5401464923
4.3971,0.5401470317
4.39732,0.5401481892
4.39732,0.5401556739
4.39732,0.540157989
4.3969,0.5401603435
4.3967,0.5401608829
4.3967,0.5401620404
4.3967,0.540163198
4.3966,0.5401649343
4.3965,0.5401655131
4.3966,0.5401672494
4.3965,0.5401719189
4.3966,0.5401741947
4.3965,0.5401748128
4.39655,0.540175931
4.3965,0.5401765097
4.3964,0.5401799824
4.3964,0.5401822975
4.3963,0.5401864276
4.3963,0.5401870064
4.3964,0.5401892821
4.3964,0.5401921366
4.3963,0.5401927154
4.3963,0.5401950698
4.3963,0.5401968061
4.3964,0.5401973849
4.3963,0.5402135512
4.3964,0.5402153269
4.3963,0.5402257054
4.3964,0.5402303356
4.3965,0.5402332294
4.3965,0.540234387
4.3965,0.5402361233
4.3964,0.5402413716
4.3963,0.5402436867
4.3963,0.5402460018
4.3962,0.54024712
4.3963,0.5402523683
4.3962,0.5402529077
4.3963,0.5402552621
4.3962,0.5402586954
4.3962,0.5402604711
4.3961,0.5402691133
4.396,0.5402737435
4.3961,0.5402766374
4.3961,0.5402772161
4.3961,0.5402789524
4.396,0.5402795706
4.396,0.5402801494
4.396,0.5402813069
4.3958,0.5402818857
4.3961,0.5402830432
4.3961,0.540283622
4.3962,0.5402847402
4.3962,0.5402865158
4.3963,0.540287634
4.39645,0.5402882128
4.39645,0.540296355
4.39641,0.5403067335
4.39641,0.5403084698
4.39641,0.5403090486
4.39641,0.5403102455
4.39654,0.5403113637
4.39654,0.5403160726
4.39654,0.5403166514
4.39654,0.5403240967
4.39654,0.5403264511
4.39654,0.5403304632
4.39654,0.5403316601
4.39654,0.5403322389
4.39647,0.5403362903
4.39647,0.5403374085
4.39629,0.5403379872
4.39642,0.540338566
4.39642,0.5403536535
4.39642,0.5403542322
4.39603,0.540354811
4.39622,0.5403565079
4.39629,0.5403617169
4.39632,0.540362335
4.39647,0.5403634926
4.39632,0.5403646108
4.39632,0.5403658077
4.39648,0.5403680834
4.39648,0.5403687015
4.39648,0.5403756468
4.39648,0.5403837102
4.39648,0.5403843284
4.396,0.5403854859
4.3958,0.5403860647
4.3959,0.5403871829
4.396,0.5403877617
4.396,0.5403906555
4.3961,0.5403929706
4.396,0.5403999159
4.3961,0.5404004946
4.3961,0.5404103731
4.396,0.5404109519
4.39595,0.5404115307
4.3959,0.5404121095
4.3958,0.5404126882
4.3958,0.5404132276
4.3958,0.5404138064
4.396,0.5404144245
4.396,0.5404150033
4.396,0.5404167396
4.3962,0.5404173184
4.39615,0.5404184759
4.39605,0.5404190154
4.39601,0.5404195941
4.3961,0.5404213698
4.39605,0.5404277363
4.39601,0.5404282757
4.3961,0.540430012
4.3962,0.5404323665
4.3961,0.5404329059
4.3962,0.5404352603
4.3961,0.5404358391
4.39605,0.5404369573
4.39604,0.5404375361
4.3961,0.5404381148
4.3963,0.5404392724
4.3962,0.5404404693
4.3961,0.5404410481
4.39603,0.5404416268
4.396,0.5404422056
4.39595,0.5404433238
4.39608,0.5404439026
4.396,0.5404450601
4.3962,0.5404456389
4.39615,0.5404462177
4.3961,0.5404467965
4.39596,0.5404473752
4.396,0.5404595294
4.39596,0.5404635808
4.396,0.5404658959
4.3962,0.5404705261
4.3963,0.5404746169
4.3962,0.5404757351
4.3963,0.5404763138
4.3962,0.5404768926
4.3963,0.5404780502
4.3963,0.5404786683
4.3963,0.5404797865
4.3962,0.5404803652
4.3962,0.540480944
4.3963,0.5404815228
4.3962,0.5404838772
4.3962,0.540484456
4.3961,0.5404855742
4.3961,0.5404867317
4.3961,0.5404873498
4.3962,0.5404878893
4.3961,0.5404884681
4.39605,0.5404890468
4.396,0.5404896256
4.396,0.5404908225
4.396,0.5404914013
4.3962,0.54049198
4.3961,0.5404959921
4.3962,0.5404965708
4.3963,0.5404995041
4.3962,0.5405000435
4.3963,0.5405029767
4.3964,0.5405052525
4.3964,0.5405058706
4.3963,0.5405105008
4.3962,0.5405197218
4.39615,0.5405203005
4.396,0.5405209186
4.3961,0.5405231944
4.396,0.5405249307
4.39594,0.5405255095
4.39594,0.5405272852
4.39592,0.5405278246
4.3962,0.5405295609
4.3963,0.5405301396
4.3962,0.5405307184
4.39603,0.540531876
4.3962,0.5405330335
4.3963,0.5405341911
4.396,0.5405347698
4.3961,0.5405377031
4.3962,0.540542912
4.3961,0.5405446483
4.396,0.5405458059
4.3961,0.540548121
4.39605,0.5405498179
4.3961,0.5405504361
4.396,0.5405550269
4.39593,0.5405568025
4.396,0.540557342
4.3959,0.5405579207
4.3959,0.5405584995
4.396,0.5405590783
4.39589,0.5405666023
4.396,0.5405695355
4.3959,0.5405706537
4.39589,0.54057239
4.39589,0.5405833867
4.39582,0.5405840049
4.3956,0.540585123
4.39555,0.5405857412
4.39568,0.5405862806
4.39585,0.5405874381
4.39613,0.5405880169
4.39633,0.5405885957
4.39633,0.5405891744
4.39633,0.5405897926
4.39633,0.5405926471
4.39648,0.5405938046
4.39648,0.5405973166
4.39648,0.5405984348
4.39648,0.5406007499
4.39648,0.5406013287
4.39648,0.5406025256
4.39648,0.5406036831
4.39648,0.5406042619
4.39648,0.5406048013
4.39648,0.540606577
4.39648,0.5406071557
4.39657,0.5406083133
4.39683,0.5406088527
4.39692,0.5406117465
4.39692,0.54061931
4.39692,0.5406239008
4.39692,0.540626834
4.39692,0.5406274128
4.39692,0.5406279522
4.39692,0.5406343187
4.39692,0.5406372519
4.39632,0.540665033
4.3964,0.5406656118
4.3963,0.5406673481
4.3964,0.5406696632
4.3963,0.5406708207
4.3962,0.5406713601
4.3964,0.5406725177
4.3963,0.5406731358
4.3962,0.5406742933
4.3961,0.5406748721
4.396,0.5406771872
4.3961,0.5406846719
4.396,0.5406876051
4.3961,0.5406898808
4.3962,0.5407084409
4.39627,0.5407095591
4.39641,0.5407101379
4.39641,0.5407112954
4.39641,0.540714768
4.39641,0.5407165044
4.39659,0.5407170831
4.39671,0.5407182407
4.39693,0.540719977
4.39693,0.5407217133
4.39693,0.5407240284
4.39693,0.5407246072
4.39693,0.5407280798
4.39704,0.5407390765
4.39733,0.5407396946
4.39733,0.5407408128
4.39733,0.5407431672
4.39733,0.5407437067
4.39733,0.5407449036
4.39733,0.5407466399
4.39733,0.5407611092
4.39733,0.540770909
4.3968,0.5407743816
4.3967,0.5407749604
4.3965,0.5407755391
4.3963,0.5407761179
4.3963,0.5407766967
4.3961,0.5407772755
4.3959,0.5407778936
4.3958,0.5407784724
4.3957,0.5407790118
